edad,estcivil,ingrmens,educacion,satlab,genero,familia
47,Casado,2211,Bachillerato incompleto,Insatisfecho,Mujer,3
58,Casado,6967,Universitario completo,Muy satisfecho,Mujer,2
53,Casado,2180,Bachillerato incompleto,Neutro,Hombre,2
38,Casado,2037,Bachillerato completo,Muy insatisfecho,Mujer,2
32,Soltero,1706,Bachillerato incompleto,Muy insatisfecho,Mujer,1
32,Soltero,1658,Universitario completo,Insatisfecho,Hombre,4
31,Soltero,1816,Bachillerato completo,Insatisfecho,Hombre,2
47,Casado,2685,Universitario completo,Neutro,Mujer,2
46,Soltero,2180,Bachillerato incompleto,Satisfecho,Hombre,2
23,Casado,1800,Bachillerato completo,Insatisfecho,Hombre,6
53,Casado,4834,Post-universitario,Satisfecho,Hombre,4
57,Casado,1753,Universitario completo,Insatisfecho,Hombre,2
25,Soltero,2432,Universitario completo,Muy insatisfecho,Hombre,3
46,Casado,2132,Bachillerato completo,Neutro,Mujer,5
30,Casado,1785,Bachillerato incompleto,Muy satisfecho,Mujer,5
56,Soltero,6066,Universitario completo,Muy satisfecho,Hombre,1
37,Casado,2132,Post-universitario,Muy satisfecho,Mujer,4
45,Soltero,2575,Universitario incompleto,Muy insatisfecho,Mujer,1
22,Soltero,1816,Bachillerato incompleto,Insatisfecho,Hombre,1
34,Soltero,1864,Bachillerato completo,Satisfecho,Hombre,2
35,Casado,1706,Bachillerato completo,Muy insatisfecho,Mujer,4
73,Soltero,2053,Bachillerato incompleto,Satisfecho,Mujer,1
57,Soltero,1753,Bachillerato completo,Muy insatisfecho,Hombre,1
48,Casado,1737,Bachillerato incompleto,Muy insatisfecho,Mujer,4
40,Soltero,1943,Bachillerato incompleto,Neutro,Mujer,1
27,Soltero,1879,Universitario completo,Muy insatisfecho,Hombre,2
37,Casado,2116,Universitario incompleto,Insatisfecho,Hombre,4
47,Casado,1974,Bachillerato incompleto,Neutro,Mujer,3
36,Soltero,1753,Bachillerato incompleto,Neutro,Hombre,1
21,Soltero,1532,Bachillerato completo,Muy insatisfecho,Hombre,1
21,Soltero,1753,Universitario incompleto,Muy insatisfecho,Mujer,1
32,Soltero,4044,Universitario completo,Satisfecho,Hombre,3
36,Soltero,1737,Bachillerato completo,Satisfecho,Mujer,1
28,Casado,1753,Universitario completo,Muy insatisfecho,Mujer,2
32,Soltero,1658,Bachillerato completo,Neutro,Hombre,1
29,Soltero,1642,Universitario incompleto,Insatisfecho,Mujer,1
30,Casado,2243,Universitario incompleto,Insatisfecho,Mujer,4
42,Soltero,2748,Universitario incompleto,Neutro,Hombre,1
52,Soltero,2875,Universitario incompleto,Muy satisfecho,Hombre,1
31,Soltero,1658,Bachillerato incompleto,Muy satisfecho,Mujer,1
34,Casado,2243,Bachillerato completo,Neutro,Hombre,2
45,Casado,3444,Universitario incompleto,Muy satisfecho,Hombre,2
57,Casado,2859,Bachillerato completo,Neutro,Hombre,2
39,Soltero,2717,Universitario incompleto,Muy satisfecho,Hombre,1
19,Casado,1658,Bachillerato completo,Muy insatisfecho,Mujer,3
26,Casado,2085,Universitario completo,Neutro,Hombre,5
36,Casado,2622,Universitario incompleto,Satisfecho,Mujer,2
20,Soltero,1737,Universitario incompleto,Insatisfecho,Hombre,4
46,Soltero,4534,Bachillerato completo,Neutro,Hombre,1
43,Casado,1927,Bachillerato completo,Neutro,Hombre,2
64,Casado,11423,Universitario completo,Satisfecho,Hombre,2
64,Soltero,1785,Bachillerato completo,Muy satisfecho,Mujer,1
45,Casado,2511,Post-universitario,Satisfecho,Mujer,2
65,Casado,5229,Bachillerato completo,Muy satisfecho,Hombre,2
52,Soltero,3143,Universitario completo,Muy insatisfecho,Mujer,1
39,Soltero,2827,Universitario incompleto,Satisfecho,Mujer,1
45,Soltero,1848,Universitario incompleto,Neutro,Mujer,1
51,Soltero,1864,Universitario incompleto,Muy insatisfecho,Mujer,1
48,Soltero,1769,Post-universitario,Neutro,Mujer,1
36,Casado,1895,Bachillerato completo,Neutro,Mujer,6
41,Soltero,2464,Universitario completo,Neutro,Mujer,1
47,Casado,3538,Bachillerato incompleto,Muy satisfecho,Mujer,5
55,Casado,9779,Bachillerato completo,Muy satisfecho,Hombre,2
39,Soltero,2575,Universitario completo,Insatisfecho,Hombre,1
52,Soltero,3918,Post-universitario,Satisfecho,Mujer,1
57,Soltero,2496,Universitario incompleto,Muy insatisfecho,Hombre,1
37,Casado,1958,Bachillerato incompleto,Muy satisfecho,Mujer,2
42,Soltero,2290,Bachillerato completo,Muy satisfecho,Hombre,1
39,Casado,2843,Bachillerato incompleto,Muy satisfecho,Hombre,2
29,Soltero,1832,Bachillerato completo,Neutro,Hombre,5
59,Casado,1832,Bachillerato incompleto,Muy insatisfecho,Hombre,3
56,Soltero,2101,Universitario incompleto,Muy satisfecho,Hombre,1
36,Soltero,4123,Post-universitario,Muy satisfecho,Mujer,1
35,Casado,2385,Universitario completo,Insatisfecho,Hombre,4
26,Soltero,2464,Universitario completo,Insatisfecho,Hombre,2
53,Casado,1895,Bachillerato incompleto,Satisfecho,Mujer,4
51,Casado,3286,Bachillerato incompleto,Satisfecho,Hombre,2
58,Soltero,3365,Bachillerato incompleto,Muy satisfecho,Mujer,1
33,Casado,2669,Universitario incompleto,Insatisfecho,Mujer,2
40,Casado,2243,Bachillerato completo,Muy satisfecho,Mujer,5
47,Casado,1990,Bachillerato completo,Muy insatisfecho,Hombre,2
43,Soltero,2259,Bachillerato incompleto,Neutro,Hombre,1
50,Soltero,2985,Universitario incompleto,Neutro,Mujer,1
61,Soltero,1595,Bachillerato incompleto,Satisfecho,Hombre,1
31,Soltero,1864,Universitario incompleto,Insatisfecho,Hombre,1
37,Casado,2338,Bachillerato incompleto,Muy satisfecho,Hombre,4
37,Soltero,2006,Post-universitario,Muy insatisfecho,Hombre,1
27,Casado,1785,Universitario incompleto,Satisfecho,Hombre,4
49,Casado,3049,Universitario completo,Muy satisfecho,Hombre,5
24,Soltero,1927,Universitario incompleto,Satisfecho,Hombre,2
56,Casado,1848,Bachillerato incompleto,Muy insatisfecho,Mujer,2
25,Soltero,1816,Bachillerato completo,Neutro,Hombre,2
45,Soltero,2559,Bachillerato completo,Neutro,Mujer,1
35,Soltero,1785,Bachillerato completo,Muy satisfecho,Mujer,1
40,Soltero,2369,Bachillerato incompleto,Muy satisfecho,Mujer,2
49,Casado,4328,Bachillerato completo,Muy satisfecho,Mujer,2
23,Soltero,1690,Universitario completo,Neutro,Hombre,4
29,Soltero,2101,Post-universitario,Neutro,Hombre,1
55,Casado,3523,Bachillerato incompleto,Muy satisfecho,Hombre,3
46,Soltero,2259,Bachillerato completo,Muy insatisfecho,Hombre,1
45,Soltero,2069,Universitario completo,Muy insatisfecho,Hombre,1
34,Casado,1674,Bachillerato incompleto,Neutro,Mujer,3
45,Casado,1958,Bachillerato completo,Muy satisfecho,Hombre,5
29,Casado,1753,Bachillerato completo,Muy insatisfecho,Hombre,3
44,Casado,2211,Bachillerato incompleto,Muy satisfecho,Hombre,3
58,Casado,1832,Bachillerato incompleto,Muy insatisfecho,Hombre,2
65,Casado,1848,Bachillerato completo,Neutro,Mujer,4
32,Soltero,1627,Universitario completo,Satisfecho,Mujer,1
61,Casado,3175,Universitario completo,Muy satisfecho,Mujer,3
38,Soltero,2132,Universitario completo,Satisfecho,Hombre,1
45,Casado,1895,Bachillerato incompleto,Muy insatisfecho,Mujer,2
47,Soltero,2022,Universitario incompleto,Satisfecho,Mujer,1
49,Casado,2970,Bachillerato incompleto,Neutro,Hombre,3
51,Soltero,3096,Post-universitario,Satisfecho,Hombre,1
68,Soltero,1532,Bachillerato completo,Muy satisfecho,Hombre,1
50,Casado,2132,Bachillerato incompleto,Satisfecho,Mujer,2
24,Soltero,1611,Bachillerato incompleto,Neutro,Mujer,2
47,Casado,2985,Bachillerato completo,Satisfecho,Hombre,3
20,Casado,1879,Universitario incompleto,Muy insatisfecho,Hombre,7
31,Soltero,2069,Universitario completo,Insatisfecho,Mujer,1
23,Casado,1658,Bachillerato completo,Muy insatisfecho,Hombre,4
32,Casado,1990,Bachillerato completo,Neutro,Hombre,5
56,Casado,1990,Bachillerato incompleto,Insatisfecho,Hombre,2
19,Casado,1642,Bachillerato completo,Muy insatisfecho,Mujer,5
20,Soltero,1642,Universitario incompleto,Insatisfecho,Hombre,1
28,Casado,1848,Bachillerato completo,Muy insatisfecho,Mujer,3
40,Casado,7583,Universitario incompleto,Insatisfecho,Hombre,2
54,Soltero,2859,Bachillerato completo,Satisfecho,Hombre,2
37,Casado,2369,Bachillerato incompleto,Satisfecho,Mujer,2
34,Casado,1753,Universitario completo,Muy insatisfecho,Mujer,2
33,Casado,1785,Bachillerato incompleto,Muy insatisfecho,Mujer,6
50,Soltero,5355,Universitario completo,Satisfecho,Mujer,1
30,Casado,2290,Post-universitario,Muy satisfecho,Mujer,4
32,Soltero,1611,Bachillerato incompleto,Muy insatisfecho,Mujer,1
54,Soltero,2195,Universitario completo,Satisfecho,Mujer,1
45,Casado,2116,Bachillerato completo,Muy satisfecho,Mujer,6
45,Soltero,3286,Universitario incompleto,Neutro,Hombre,1
36,Casado,2132,Bachillerato incompleto,Satisfecho,Mujer,4
57,Casado,3175,Universitario incompleto,Insatisfecho,Hombre,2
71,Casado,1532,Bachillerato incompleto,Insatisfecho,Hombre,2
32,Casado,2085,Universitario completo,Satisfecho,Hombre,2
59,Soltero,1579,Universitario incompleto,Neutro,Mujer,1
39,Casado,2385,Universitario incompleto,Muy satisfecho,Mujer,3
28,Soltero,1642,Bachillerato completo,Insatisfecho,Hombre,1
52,Soltero,2006,Bachillerato incompleto,Neutro,Hombre,1
43,Soltero,1800,Bachillerato completo,Muy insatisfecho,Mujer,1
39,Soltero,1753,Bachillerato incompleto,Neutro,Hombre,1
32,Soltero,1721,Universitario completo,Neutro,Hombre,1
43,Soltero,2227,Bachillerato incompleto,Muy satisfecho,Mujer,1
28,Soltero,1832,Bachillerato completo,Insatisfecho,Hombre,1
26,Soltero,1706,Bachillerato completo,Satisfecho,Hombre,1
49,Soltero,2338,Bachillerato incompleto,Muy satisfecho,Hombre,1
29,Soltero,1832,Universitario incompleto,Neutro,Hombre,1
46,Casado,2780,Universitario completo,Insatisfecho,Hombre,5
25,Casado,1832,Bachillerato completo,Muy insatisfecho,Mujer,3
51,Casado,1848,Universitario incompleto,Satisfecho,Mujer,3
53,Soltero,2606,Universitario completo,Neutro,Mujer,1
51,Casado,1642,Universitario completo,Neutro,Hombre,5
28,Soltero,1690,Universitario incompleto,Neutro,Hombre,1
51,Casado,2053,Post-universitario,Neutro,Mujer,5
37,Soltero,1911,Universitario incompleto,Satisfecho,Mujer,1
46,Casado,3112,Bachillerato incompleto,Neutro,Hombre,3
25,Soltero,1611,Bachillerato completo,Neutro,Mujer,2
27,Casado,1990,Universitario completo,Muy insatisfecho,Mujer,5
31,Casado,2338,Universitario incompleto,Muy insatisfecho,Mujer,6
46,Casado,4534,Universitario incompleto,Satisfecho,Mujer,2
56,Casado,1832,Bachillerato incompleto,Muy insatisfecho,Mujer,2
22,Soltero,1785,Bachillerato completo,Muy insatisfecho,Hombre,1
45,Soltero,2748,Post-universitario,Insatisfecho,Mujer,1
54,Casado,4439,Bachillerato completo,Muy satisfecho,Hombre,2
41,Soltero,2022,Universitario incompleto,Neutro,Mujer,1
37,Soltero,2148,Bachillerato incompleto,Satisfecho,Hombre,1
47,Soltero,4313,Bachillerato completo,Muy satisfecho,Mujer,1
52,Soltero,1879,Bachillerato incompleto,Satisfecho,Hombre,1
40,Soltero,2432,Bachillerato completo,Muy insatisfecho,Mujer,1
52,Casado,1737,Bachillerato incompleto,Insatisfecho,Hombre,2
47,Casado,2448,Universitario incompleto,Satisfecho,Hombre,2
38,Casado,1832,Universitario completo,Insatisfecho,Mujer,4
53,Casado,2985,Bachillerato completo,Satisfecho,Mujer,2
38,Casado,1911,Universitario incompleto,Muy insatisfecho,Mujer,5
52,Casado,2780,Bachillerato incompleto,Satisfecho,Hombre,2
59,Soltero,1674,Bachillerato incompleto,Muy insatisfecho,Mujer,1
23,Casado,1642,Bachillerato completo,Satisfecho,Hombre,5
67,Soltero,1532,Universitario incompleto,Neutro,Mujer,1
33,Casado,1769,Universitario incompleto,Insatisfecho,Hombre,3
45,Soltero,2227,Universitario completo,Muy satisfecho,Hombre,1
44,Soltero,2164,Bachillerato incompleto,Insatisfecho,Mujer,1
49,Casado,2164,Bachillerato completo,Muy satisfecho,Mujer,2
31,Casado,1642,Bachillerato incompleto,Muy insatisfecho,Mujer,4
70,Soltero,1816,Bachillerato completo,Satisfecho,Hombre,1
60,Soltero,4518,Bachillerato completo,Insatisfecho,Mujer,1
33,Casado,1974,Universitario incompleto,Neutro,Mujer,2
21,Casado,1832,Universitario incompleto,Neutro,Mujer,3
38,Soltero,1721,Universitario completo,Muy insatisfecho,Mujer,3
31,Soltero,1737,Bachillerato incompleto,Insatisfecho,Hombre,1
44,Soltero,2338,Bachillerato completo,Muy satisfecho,Hombre,1
47,Soltero,1864,Bachillerato incompleto,Muy satisfecho,Mujer,1
49,Soltero,2432,Universitario completo,Insatisfecho,Hombre,1
56,Casado,4739,Universitario completo,Neutro,Mujer,3
29,Soltero,1895,Universitario completo,Neutro,Mujer,3
75,Soltero,1532,Bachillerato completo,Muy insatisfecho,Mujer,1
30,Casado,2274,Universitario completo,Insatisfecho,Hombre,4
42,Casado,3886,Universitario completo,Satisfecho,Hombre,4
26,Casado,2101,Universitario completo,Neutro,Mujer,3
63,Casado,2306,Bachillerato incompleto,Insatisfecho,Hombre,2
48,Soltero,1721,Bachillerato completo,Insatisfecho,Hombre,1
35,Soltero,2638,Post-universitario,Satisfecho,Hombre,1
30,Soltero,2006,Bachillerato completo,Muy satisfecho,Hombre,1
61,Soltero,1943,Universitario incompleto,Satisfecho,Mujer,1
25,Casado,1658,Universitario completo,Insatisfecho,Mujer,4
22,Casado,1800,Universitario incompleto,Neutro,Hombre,3
34,Casado,2085,Universitario completo,Insatisfecho,Mujer,4
43,Soltero,2148,Bachillerato completo,Insatisfecho,Mujer,1
29,Soltero,2306,Post-universitario,Satisfecho,Mujer,1
33,Casado,1769,Universitario incompleto,Insatisfecho,Hombre,2
37,Casado,2148,Bachillerato completo,Neutro,Mujer,3
40,Casado,2575,Bachillerato incompleto,Satisfecho,Mujer,4
37,Soltero,2085,Universitario completo,Muy satisfecho,Mujer,1
34,Casado,2148,Universitario completo,Neutro,Mujer,3
63,Soltero,1943,Universitario completo,Satisfecho,Mujer,1
41,Casado,2180,Bachillerato completo,Muy insatisfecho,Mujer,2
47,Casado,4218,Universitario incompleto,Neutro,Hombre,5
57,Casado,2970,Universitario incompleto,Muy satisfecho,Mujer,4
41,Soltero,3080,Universitario completo,Satisfecho,Hombre,1
57,Casado,3444,Bachillerato incompleto,Muy satisfecho,Hombre,2
56,Soltero,2164,Bachillerato incompleto,Satisfecho,Hombre,1
55,Casado,2101,Bachillerato completo,Insatisfecho,Mujer,3
39,Soltero,4960,Bachillerato completo,Satisfecho,Mujer,4
35,Soltero,2195,Bachillerato completo,Insatisfecho,Hombre,1
67,Casado,2843,Universitario incompleto,Insatisfecho,Hombre,2
31,Soltero,1785,Bachillerato completo,Muy insatisfecho,Hombre,1
41,Soltero,2827,Universitario incompleto,Satisfecho,Hombre,3
33,Soltero,2148,Universitario completo,Muy satisfecho,Hombre,3
35,Soltero,2322,Universitario incompleto,Neutro,Hombre,1
56,Soltero,4518,Universitario completo,Satisfecho,Mujer,1
37,Casado,1943,Bachillerato incompleto,Satisfecho,Hombre,3
59,Soltero,2290,Bachillerato incompleto,Satisfecho,Mujer,1
59,Soltero,3428,Bachillerato completo,Muy satisfecho,Mujer,1
44,Casado,2148,Bachillerato incompleto,Insatisfecho,Mujer,2
32,Soltero,1848,Bachillerato completo,Satisfecho,Hombre,1
36,Casado,2590,Bachillerato completo,Insatisfecho,Hombre,4
37,Casado,1911,Universitario completo,Insatisfecho,Mujer,4
52,Casado,2195,Universitario completo,Neutro,Hombre,3
26,Soltero,1706,Universitario incompleto,Muy insatisfecho,Hombre,4
36,Soltero,1737,Universitario incompleto,Insatisfecho,Mujer,2
47,Casado,2085,Bachillerato incompleto,Neutro,Mujer,2
33,Casado,3491,Post-universitario,Insatisfecho,Mujer,4
34,Casado,2164,Universitario incompleto,Satisfecho,Hombre,4
39,Soltero,3760,Post-universitario,Muy insatisfecho,Hombre,1
49,Casado,3696,Bachillerato completo,Insatisfecho,Mujer,6
41,Soltero,1721,Universitario completo,Muy insatisfecho,Hombre,1
54,Soltero,2496,Bachillerato completo,Satisfecho,Hombre,3
38,Casado,1990,Universitario completo,Insatisfecho,Hombre,5
50,Casado,1769,Bachillerato incompleto,Muy satisfecho,Mujer,2
64,Casado,1706,Universitario incompleto,Insatisfecho,Hombre,2
44,Soltero,3918,Universitario incompleto,Insatisfecho,Hombre,1
38,Soltero,1753,Post-universitario,Muy insatisfecho,Mujer,1
37,Soltero,2211,Bachillerato completo,Neutro,Mujer,1
37,Casado,2401,Bachillerato completo,Neutro,Mujer,3
34,Soltero,2069,Universitario incompleto,Neutro,Hombre,3
37,Casado,2606,Bachillerato incompleto,Muy satisfecho,Mujer,6
44,Soltero,3744,Bachillerato completo,Neutro,Hombre,1
49,Soltero,2922,Bachillerato incompleto,Satisfecho,Hombre,1
45,Casado,3886,Bachillerato incompleto,Satisfecho,Hombre,3
48,Soltero,2417,Bachillerato completo,Muy insatisfecho,Hombre,1
35,Soltero,2195,Universitario incompleto,Satisfecho,Mujer,1
35,Casado,2037,Bachillerato incompleto,Neutro,Mujer,3
37,Casado,2338,Universitario incompleto,Satisfecho,Mujer,5
42,Soltero,2259,Universitario completo,Insatisfecho,Hombre,1
41,Casado,2259,Universitario completo,Neutro,Mujer,4
43,Soltero,2037,Bachillerato incompleto,Neutro,Mujer,2
33,Soltero,2180,Universitario incompleto,Insatisfecho,Mujer,1
33,Casado,1864,Bachillerato incompleto,Muy insatisfecho,Hombre,5
27,Soltero,1690,Bachillerato completo,Muy insatisfecho,Mujer,1
49,Soltero,2780,Universitario completo,Muy insatisfecho,Hombre,1
35,Soltero,1990,Universitario incompleto,Muy insatisfecho,Mujer,1
39,Casado,2385,Universitario completo,Insatisfecho,Mujer,5
45,Casado,2385,Universitario incompleto,Satisfecho,Mujer,2
52,Soltero,1706,Universitario incompleto,Neutro,Mujer,1
61,Soltero,2148,Bachillerato incompleto,Neutro,Hombre,1
39,Soltero,1943,Bachillerato completo,Neutro,Hombre,1
54,Casado,2369,Universitario incompleto,Muy satisfecho,Mujer,2
52,Soltero,3222,Universitario incompleto,Satisfecho,Hombre,1
31,Casado,2101,Universitario completo,Muy insatisfecho,Hombre,3
55,Casado,5292,Universitario incompleto,Neutro,Mujer,2
28,Soltero,1800,Bachillerato completo,Neutro,Mujer,1
21,Casado,1769,Universitario incompleto,Neutro,Mujer,5
22,Casado,1816,Universitario completo,Muy insatisfecho,Hombre,5
53,Soltero,1658,Bachillerato incompleto,Muy insatisfecho,Mujer,1
38,Casado,2622,Universitario incompleto,Muy satisfecho,Hombre,3
74,Casado,2985,Bachillerato completo,Satisfecho,Mujer,2
32,Soltero,2322,Universitario completo,Insatisfecho,Mujer,1
35,Casado,1721,Bachillerato incompleto,Muy insatisfecho,Hombre,2
46,Casado,1674,Post-universitario,Muy insatisfecho,Mujer,4
34,Soltero,1721,Bachillerato completo,Satisfecho,Mujer,3
25,Casado,1627,Universitario completo,Muy insatisfecho,Hombre,3
42,Casado,2053,Universitario completo,Muy satisfecho,Mujer,3
31,Casado,1943,Bachillerato completo,Satisfecho,Mujer,2
47,Soltero,3128,Bachillerato completo,Neutro,Hombre,1
60,Soltero,2717,Bachillerato completo,Neutro,Mujer,1
46,Casado,5766,Bachillerato completo,Satisfecho,Hombre,5
68,Soltero,1500,Bachillerato incompleto,Neutro,Mujer,1
32,Casado,1737,Universitario incompleto,Neutro,Hombre,2
51,Casado,2511,Bachillerato completo,Muy insatisfecho,Hombre,2
42,Casado,6446,Post-universitario,Neutro,Hombre,3
33,Soltero,1911,Bachillerato completo,Neutro,Hombre,1
31,Casado,1943,Bachillerato completo,Insatisfecho,Mujer,5
49,Casado,2211,Bachillerato completo,Muy satisfecho,Hombre,2
34,Soltero,1642,Universitario completo,Insatisfecho,Hombre,3
63,Casado,1690,Bachillerato completo,Satisfecho,Hombre,2
38,Soltero,1674,Bachillerato incompleto,Neutro,Mujer,1
40,Casado,1879,Bachillerato completo,Muy satisfecho,Hombre,2
39,Soltero,1848,Bachillerato completo,Muy insatisfecho,Hombre,1
46,Casado,3159,Post-universitario,Satisfecho,Hombre,5
62,Soltero,3538,Universitario completo,Neutro,Mujer,1
33,Casado,2543,Universitario completo,Neutro,Hombre,4
61,Soltero,1753,Universitario completo,Muy satisfecho,Hombre,1
63,Casado,1500,Universitario incompleto,Satisfecho,Mujer,2
38,Casado,2132,Bachillerato completo,Satisfecho,Hombre,4
49,Soltero,2037,Bachillerato completo,Insatisfecho,Hombre,1
29,Soltero,1990,Bachillerato completo,Satisfecho,Hombre,1
28,Casado,2164,Universitario completo,Satisfecho,Hombre,3
37,Soltero,2195,Bachillerato incompleto,Satisfecho,Hombre,3
41,Soltero,2148,Bachillerato completo,Muy insatisfecho,Hombre,1
42,Soltero,2211,Universitario incompleto,Satisfecho,Hombre,1
52,Casado,7773,Bachillerato completo,Muy satisfecho,Mujer,5
55,Casado,3301,Bachillerato incompleto,Muy satisfecho,Hombre,4
41,Soltero,2401,Bachillerato completo,Muy satisfecho,Mujer,1
54,Soltero,1706,Bachillerato incompleto,Insatisfecho,Mujer,1
27,Casado,1911,Bachillerato completo,Insatisfecho,Mujer,4
28,Casado,1832,Universitario incompleto,Neutro,Mujer,3
39,Casado,2638,Bachillerato completo,Muy satisfecho,Hombre,4
23,Soltero,1737,Bachillerato incompleto,Muy insatisfecho,Mujer,2
36,Soltero,2954,Universitario completo,Muy satisfecho,Mujer,3
